"subject","task","congurancy","block","trial","accuracy","rt"
"subj008","ink_naming","congruent",3,22,1,845
"subj008","word_reading","incongruent",3,23,1,763
"subj008","word_reading","congruent",3,24,1,713
"subj008","ink_naming","incongruent",3,25,1,1210
"subj008","word_reading","incongruent",3,26,1,773
"subj008","ink_naming","congruent",3,27,1,1131
"subj008","word_reading","incongruent",3,28,1,764
"subj008","ink_naming","incongruent",3,29,1,1297
"subj008","ink_naming","congruent",3,30,1,1155
"subj008","ink_naming","congruent",3,31,1,790
"subj008","ink_naming","congruent",3,32,1,884
"subj008","word_reading","incongruent",3,33,1,637
"subj008","word_reading","incongruent",3,34,1,683
"subj008","word_reading","congruent",3,35,1,633
"subj008","word_reading","congruent",3,36,1,597
"subj008","ink_naming","incongruent",3,37,1,1106
"subj008","ink_naming","congruent",3,38,1,997
"subj008","ink_naming","congruent",3,39,1,1020
"subj008","word_reading","congruent",3,40,1,742
"subj008","ink_naming","incongruent",3,41,0,1158
"subj008","word_reading","incongruent",3,42,1,825
"subj008","word_reading","incongruent",3,43,1,536
"subj008","word_reading","incongruent",3,44,1,508
"subj008","ink_naming","congruent",3,45,1,879
"subj008","ink_naming","congruent",3,46,1,1076
"subj008","word_reading","incongruent",3,47,1,1530
"subj008","word_reading","incongruent",3,49,1,847
"subj008","word_reading","congruent",3,50,1,658
"subj008","ink_naming","incongruent",4,1,0,1142
"subj008","ink_naming","incongruent",4,3,1,1063
"subj008","word_reading","incongruent",4,4,1,857
"subj008","ink_naming","incongruent",4,5,1,963
"subj008","word_reading","incongruent",4,6,1,796
"subj008","word_reading","incongruent",4,7,1,516
"subj008","word_reading","congruent",4,8,1,829
"subj008","ink_naming","incongruent",4,9,1,1084
"subj008","word_reading","congruent",4,11,1,725
"subj008","ink_naming","congruent",4,12,1,1169
"subj008","word_reading","incongruent",4,13,1,916
"subj008","word_reading","incongruent",4,14,1,632
"subj008","ink_naming","congruent",4,15,1,985
"subj008","word_reading","incongruent",4,16,1,725
"subj008","word_reading","incongruent",4,17,1,520
"subj008","word_reading","congruent",4,18,1,702
"subj008","word_reading","congruent",4,19,1,698
"subj008","ink_naming","congruent",4,20,1,932
"subj008","word_reading","incongruent",4,21,1,729
"subj008","ink_naming","incongruent",4,22,1,1052
"subj008","ink_naming","incongruent",4,24,1,1156
"subj008","ink_naming","congruent",4,25,1,950
"subj008","word_reading","incongruent",4,26,1,908
"subj008","word_reading","incongruent",4,27,1,602
"subj008","word_reading","congruent",4,28,1,913
"subj008","word_reading","incongruent",4,29,1,817
"subj008","ink_naming","congruent",4,30,1,1024
"subj008","word_reading","congruent",4,31,1,667
"subj008","word_reading","incongruent",4,33,0,759
"subj008","word_reading","incongruent",4,34,1,779
"subj008","ink_naming","incongruent",4,35,1,1149
"subj008","word_reading","congruent",4,36,1,823
"subj008","ink_naming","incongruent",4,37,1,1235
"subj008","ink_naming","congruent",4,38,1,1012
"subj008","word_reading","congruent",4,39,1,711
"subj008","word_reading","congruent",4,40,1,662
"subj008","ink_naming","congruent",4,41,1,1155
"subj008","word_reading","congruent",4,42,1,403
"subj008","word_reading","incongruent",4,43,1,705
"subj008","word_reading","congruent",4,44,1,710
"subj008","ink_naming","incongruent",4,45,1,1279
"subj008","word_reading","incongruent",4,46,1,663
"subj008","ink_naming","congruent",4,47,1,1092
"subj008","word_reading","incongruent",4,48,1,638
"subj008","word_reading","incongruent",4,49,1,603
"subj008","ink_naming","incongruent",4,50,1,1125
"subj008","word_reading","congruent",5,1,1,782
"subj008","ink_naming","incongruent",5,2,1,1182
"subj008","ink_naming","congruent",5,3,1,981
"subj008","word_reading","incongruent",5,4,1,681
"subj008","word_reading","incongruent",5,5,1,740
"subj008","word_reading","incongruent",5,6,1,801
"subj008","word_reading","incongruent",5,7,1,823
"subj008","word_reading","congruent",5,8,1,660
"subj008","word_reading","congruent",5,9,1,769
"subj008","word_reading","congruent",5,10,1,612
"subj008","ink_naming","congruent",5,11,1,1113
"subj008","ink_naming","incongruent",5,12,1,1216
"subj008","word_reading","incongruent",5,14,1,582
"subj008","ink_naming","congruent",5,15,1,1049
"subj008","ink_naming","congruent",5,16,1,795
"subj008","ink_naming","congruent",5,17,1,1013
"subj008","word_reading","congruent",5,18,1,648
"subj008","ink_naming","incongruent",5,19,1,1169
"subj008","ink_naming","incongruent",5,20,1,1036
"subj008","word_reading","congruent",5,21,1,709
"subj008","ink_naming","congruent",5,22,1,1133
"subj008","ink_naming","congruent",5,23,1,948
"subj008","ink_naming","incongruent",5,24,1,1261
"subj008","word_reading","incongruent",5,25,1,465
"subj008","word_reading","incongruent",5,26,1,674
"subj008","ink_naming","congruent",5,27,1,1015
"subj008","word_reading","congruent",5,28,1,841
"subj008","word_reading","incongruent",5,31,1,2030
"subj008","word_reading","incongruent",5,32,1,737
"subj008","ink_naming","incongruent",5,33,1,1356
"subj008","word_reading","congruent",5,34,1,862
"subj008","ink_naming","incongruent",5,36,1,1309
"subj008","ink_naming","incongruent",5,38,1,1050
"subj008","ink_naming","incongruent",5,39,1,1052
"subj008","ink_naming","congruent",5,40,1,967
"subj008","word_reading","congruent",5,41,1,760
"subj008","word_reading","congruent",5,42,1,732
"subj008","ink_naming","incongruent",5,43,1,1103
"subj008","word_reading","congruent",5,44,1,681
"subj008","word_reading","congruent",5,45,1,815
"subj008","ink_naming","incongruent",5,46,1,1153
"subj008","word_reading","incongruent",5,48,1,774
"subj008","word_reading","congruent",5,49,1,668
"subj008","ink_naming","incongruent",5,50,1,1069
"subj008","word_reading","incongruent",6,1,1,889
"subj008","ink_naming","congruent",6,2,1,952
"subj008","word_reading","incongruent",6,3,1,754
"subj008","ink_naming","congruent",6,4,1,933
"subj008","ink_naming","congruent",6,5,1,1021
"subj008","ink_naming","congruent",6,6,1,1081
"subj008","word_reading","congruent",6,7,1,812
"subj008","ink_naming","incongruent",6,8,1,1063
"subj008","word_reading","congruent",6,9,1,728
"subj008","word_reading","congruent",6,11,1,717
"subj008","word_reading","congruent",6,12,1,898
"subj008","ink_naming","congruent",6,13,1,982
"subj008","ink_naming","congruent",6,14,1,924
"subj008","ink_naming","incongruent",6,15,1,1156
"subj008","ink_naming","incongruent",6,16,1,1285
"subj008","ink_naming","congruent",6,17,1,959
"subj008","ink_naming","incongruent",6,18,1,1328
"subj008","ink_naming","congruent",6,19,1,928
"subj008","ink_naming","incongruent",6,20,1,1234
"subj008","word_reading","incongruent",6,21,1,835
"subj008","word_reading","incongruent",6,22,1,762
"subj008","ink_naming","incongruent",6,23,1,1145
"subj008","word_reading","congruent",6,24,1,754
"subj008","word_reading","congruent",6,25,1,707
"subj008","ink_naming","congruent",6,26,1,893
"subj008","word_reading","congruent",6,27,1,763
"subj008","ink_naming","incongruent",6,28,1,1281
"subj008","ink_naming","congruent",6,29,1,970
"subj008","ink_naming","congruent",6,31,1,945
"subj008","word_reading","incongruent",6,32,1,795
"subj008","ink_naming","congruent",6,33,1,969
"subj008","word_reading","incongruent",6,34,1,548
"subj008","ink_naming","incongruent",6,35,1,1096
"subj008","word_reading","incongruent",6,36,1,664
"subj008","word_reading","congruent",6,37,1,654
"subj008","ink_naming","congruent",6,38,1,1048
"subj008","ink_naming","incongruent",6,39,1,1131
"subj008","ink_naming","incongruent",6,40,1,1230
"subj008","ink_naming","congruent",6,41,1,990
"subj008","word_reading","incongruent",6,42,1,862
"subj008","word_reading","incongruent",6,43,1,724
"subj008","word_reading","congruent",6,44,1,653
"subj008","word_reading","congruent",6,45,1,608
"subj008","word_reading","incongruent",6,46,1,923
"subj008","word_reading","incongruent",6,48,1,736
"subj008","word_reading","incongruent",6,49,1,815
"subj008","ink_naming","congruent",6,50,1,1047
"subj008","word_reading","congruent",7,1,1,861
"subj008","ink_naming","incongruent",7,2,0,1263
"subj008","ink_naming","incongruent",7,3,1,1035
"subj008","word_reading","congruent",7,4,1,599
"subj008","word_reading","incongruent",7,5,1,821
"subj008","word_reading","congruent",7,6,1,869
"subj008","ink_naming","incongruent",7,7,1,1133
"subj008","word_reading","incongruent",7,8,1,623
"subj008","ink_naming","incongruent",7,9,1,1076
"subj008","word_reading","congruent",7,10,1,628
"subj008","ink_naming","incongruent",7,11,0,1095
"subj008","word_reading","incongruent",7,12,1,784
"subj008","word_reading","congruent",7,13,1,710
"subj008","word_reading","congruent",7,15,1,568
"subj008","ink_naming","incongruent",7,16,1,1110
"subj008","word_reading","congruent",7,17,1,779
"subj008","ink_naming","congruent",7,18,1,869
"subj008","word_reading","incongruent",7,19,1,750
"subj008","word_reading","incongruent",7,20,1,728
"subj008","ink_naming","congruent",7,21,1,1149
"subj008","word_reading","congruent",7,22,1,862
"subj008","word_reading","congruent",7,23,1,610
"subj008","ink_naming","congruent",7,24,1,1024
"subj008","ink_naming","incongruent",7,25,1,1250
"subj008","word_reading","congruent",7,26,1,670
"subj008","word_reading","congruent",7,27,1,833
"subj008","ink_naming","congruent",7,29,1,926
"subj008","ink_naming","incongruent",7,30,1,1256
"subj008","word_reading","congruent",7,31,1,538
"subj008","word_reading","incongruent",7,32,1,664
"subj008","ink_naming","congruent",7,33,1,960
"subj008","word_reading","congruent",7,34,1,808
"subj008","word_reading","congruent",7,35,1,691
"subj008","word_reading","incongruent",7,36,1,818
"subj008","ink_naming","incongruent",7,38,1,1236
"subj008","ink_naming","congruent",7,39,1,900
"subj008","word_reading","congruent",7,40,1,674
"subj008","ink_naming","congruent",7,41,1,893
"subj008","ink_naming","congruent",7,42,1,894
"subj008","word_reading","incongruent",7,44,1,664
"subj008","ink_naming","incongruent",7,45,1,1071
"subj008","word_reading","congruent",7,46,1,725
"subj008","ink_naming","incongruent",7,47,1,1269
"subj008","word_reading","incongruent",7,49,1,613
"subj008","ink_naming","incongruent",7,50,1,1127
"subj008","word_reading","incongruent",8,1,1,543
"subj008","word_reading","incongruent",8,2,1,817
"subj008","ink_naming","congruent",8,3,1,956
"subj008","word_reading","congruent",8,5,1,686
"subj008","ink_naming","congruent",8,6,1,1063
"subj008","ink_naming","congruent",8,7,1,1155
"subj008","ink_naming","incongruent",8,8,1,1137
"subj008","word_reading","incongruent",8,9,1,840
"subj008","ink_naming","congruent",8,10,1,1042
"subj008","ink_naming","incongruent",8,11,1,1027
"subj008","word_reading","incongruent",8,12,1,701
"subj008","ink_naming","incongruent",8,13,1,1279
"subj008","word_reading","incongruent",8,14,1,703
"subj008","ink_naming","congruent",8,15,1,767
"subj008","ink_naming","incongruent",8,16,1,1298
"subj008","word_reading","congruent",8,17,1,638
"subj008","word_reading","congruent",8,18,1,621
"subj008","ink_naming","congruent",8,19,1,1086
"subj008","word_reading","congruent",8,20,1,671
"subj008","ink_naming","congruent",8,21,1,992
"subj008","ink_naming","congruent",8,22,1,1074
"subj008","word_reading","incongruent",8,23,1,546
"subj008","word_reading","congruent",8,24,1,726
"subj008","word_reading","incongruent",8,25,1,631
"subj008","ink_naming","incongruent",8,26,1,1109
"subj008","ink_naming","congruent",8,27,1,939
"subj008","word_reading","incongruent",8,28,1,637
"subj008","ink_naming","congruent",8,29,1,904
"subj008","word_reading","incongruent",8,30,1,753
"subj008","word_reading","incongruent",8,31,1,716
"subj008","ink_naming","congruent",8,32,1,1102
"subj008","ink_naming","incongruent",8,33,0,1205
"subj008","ink_naming","congruent",8,35,1,904
"subj008","ink_naming","congruent",8,36,1,902
"subj008","ink_naming","congruent",8,37,1,942
"subj008","word_reading","incongruent",8,38,1,682
"subj008","ink_naming","incongruent",8,39,1,1183
"subj008","ink_naming","congruent",8,40,0,1084
"subj008","word_reading","incongruent",8,41,1,694
"subj008","word_reading","congruent",8,42,1,654
"subj008","ink_naming","congruent",8,43,1,858
"subj008","ink_naming","congruent",8,44,1,925
"subj008","ink_naming","congruent",8,45,1,1180
"subj008","word_reading","congruent",8,46,1,840
"subj008","ink_naming","incongruent",8,47,1,1414
"subj008","word_reading","congruent",8,48,1,690
"subj008","ink_naming","incongruent",8,49,1,1116
"subj008","word_reading","incongruent",8,50,1,802
"subj009","word_reading","congruent",1,1,1,568
"subj009","ink_naming","congruent",1,2,1,976
"subj009","word_reading","incongruent",1,3,1,593
"subj009","word_reading","congruent",1,4,1,587
"subj009","word_reading","congruent",1,5,1,669
"subj009","ink_naming","congruent",1,6,1,974
"subj009","word_reading","congruent",1,7,1,723
"subj009","ink_naming","congruent",1,8,1,1088
"subj009","word_reading","incongruent",1,9,1,667
"subj009","word_reading","incongruent",1,10,1,748
"subj009","ink_naming","incongruent",1,11,1,1314
"subj009","word_reading","congruent",1,12,1,557
"subj009","word_reading","incongruent",1,13,1,716
"subj009","ink_naming","incongruent",1,14,1,855
"subj009","ink_naming","incongruent",1,15,1,1045
"subj009","word_reading","congruent",1,16,1,621
"subj009","ink_naming","incongruent",1,17,1,1131
"subj009","word_reading","congruent",1,18,0,750
"subj009","word_reading","incongruent",1,19,1,759
"subj009","ink_naming","congruent",1,20,1,1115
"subj009","ink_naming","incongruent",1,21,1,1188
"subj009","ink_naming","incongruent",1,22,1,1147
"subj009","ink_naming","congruent",1,23,1,919
"subj009","ink_naming","incongruent",1,24,1,1249
"subj009","ink_naming","incongruent",1,25,0,1074
"subj009","word_reading","congruent",1,26,1,657
"subj009","ink_naming","incongruent",1,27,1,1269
"subj009","word_reading","incongruent",1,28,1,824
"subj009","ink_naming","congruent",1,29,0,1002
"subj009","word_reading","incongruent",1,30,1,688
"subj009","word_reading","incongruent",1,31,1,678
"subj009","word_reading","incongruent",1,32,1,837
"subj009","ink_naming","congruent",1,33,1,954
"subj009","word_reading","congruent",1,34,1,729
"subj009","word_reading","congruent",1,35,1,587
"subj009","ink_naming","incongruent",1,36,1,1218
"subj009","ink_naming","congruent",1,37,1,999
"subj009","ink_naming","incongruent",1,38,1,1244
"subj009","ink_naming","congruent",1,39,1,1029
"subj009","ink_naming","congruent",1,40,1,965
"subj009","ink_naming","congruent",1,41,1,993
"subj009","word_reading","congruent",1,42,1,646
"subj009","word_reading","incongruent",1,43,1,592
"subj009","ink_naming","congruent",1,45,1,1049
"subj009","ink_naming","congruent",1,46,1,1018
"subj009","ink_naming","incongruent",1,47,1,1185
"subj009","ink_naming","congruent",1,48,1,1126
"subj009","word_reading","congruent",1,49,1,704
"subj009","ink_naming","incongruent",1,50,1,1069
"subj009","ink_naming","incongruent",2,1,1,1137
"subj009","word_reading","incongruent",2,2,1,666
"subj009","ink_naming","incongruent",2,3,1,1123
"subj009","word_reading","incongruent",2,4,1,683
"subj009","word_reading","congruent",2,5,1,674
"subj009","word_reading","incongruent",2,6,1,568
"subj009","word_reading","incongruent",2,7,1,674
"subj009","ink_naming","incongruent",2,8,1,993
"subj009","word_reading","incongruent",2,9,1,679
"subj009","ink_naming","incongruent",2,10,1,1124
"subj009","ink_naming","incongruent",2,11,1,1197
"subj009","ink_naming","congruent",2,12,1,1117
"subj009","word_reading","congruent",2,13,1,704
"subj009","word_reading","congruent",2,14,1,681
"subj009","word_reading","congruent",2,15,1,782
"subj009","ink_naming","incongruent",2,16,1,1141
"subj009","ink_naming","congruent",2,17,1,906
"subj009","word_reading","congruent",2,18,1,729
"subj009","ink_naming","incongruent",2,20,1,1129
"subj009","ink_naming","incongruent",2,21,1,1081
"subj009","ink_naming","incongruent",2,22,1,1127
"subj009","word_reading","incongruent",2,23,1,631
"subj009","ink_naming","incongruent",2,24,1,1071
"subj009","word_reading","congruent",2,25,1,791
"subj009","ink_naming","congruent",2,26,1,1204
"subj009","word_reading","incongruent",2,27,1,862
"subj009","word_reading","congruent",2,28,1,644
"subj009","word_reading","incongruent",2,29,1,885
"subj009","word_reading","congruent",2,30,0,823
"subj009","word_reading","incongruent",2,31,1,715
"subj009","ink_naming","congruent",2,32,1,1014
